---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ItemTags,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage,SpawnTemplateID
80263,"NSLOCTEXT("""", ""ItemTable_80263_Name"", ""Comfortable Chair "")","NSLOCTEXT("""", ""ItemTable_80263_ShortDesc"", ""Wooden chair with backrest and armrests"")","NSLOCTEXT("""", ""ItemTable_80263_LongDesc"", ""Commonly found only in the houses of the wealthy or noble, chairs with armrests and backs are considered a mark of refinement."")",/Game/UI/Textures/Icons/icon_chair_khitai_wood.icon_chair_khitai_wood,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Chair_4.BP_PL_Chair_4_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,5.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16021,3,1,0,0,0,0,0,0,30,1,250,960.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80271,"NSLOCTEXT("""", ""ItemTable_80271_Name"", ""Log Bench"")","NSLOCTEXT("""", ""ItemTable_80271_ShortDesc"", ""A crude log bench"")","NSLOCTEXT("""", ""ItemTable_80271_LongDesc"", ""Benches like this are common in the taverns and alehouses of the world. "")",/Game/UI/Textures/Icons/icon_log_bench.icon_log_bench,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_LogBench.BP_PL_LogBench_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,5.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16021,3,1,0,0,0,0,0,0,30,1,250,960.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80272,"NSLOCTEXT("""", ""ItemTable_80272_Name"", ""Wooden Bench"")","NSLOCTEXT("""", ""ItemTable_80272_ShortDesc"", ""A crude wooden bench"")","NSLOCTEXT("""", ""ItemTable_80272_LongDesc"", ""Benches like this are common in the taverns and alehouses of the world. "")",/Game/UI/Textures/Icons/icon_bench.icon_bench,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_WoodenBench1.BP_PL_WoodenBench1_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,5.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16021,3,1,0,0,0,0,0,0,30,1,250,960.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80281,"NSLOCTEXT("""", ""ItemTable_80281_Name"", ""Stone Throne"")","NSLOCTEXT("""", ""ItemTable_80281_ShortDesc"", ""A throne made of stone"")","NSLOCTEXT("""", ""ItemTable_80281_LongDesc"", ""Unlike other chairs, a throne gives the one who sits in it authority above and beyond that of an ordinary man.\nBattles have always been fought for this kind of power, and they always will be.\nSitting on a throne of any kind will increase confidence and prowess for a period."")",/Game/UI/Textures/Icons/icon_throne.icon_throne,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Chair_Throne.BP_PL_Chair_Throne_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16012,68,1,16003,14,1,0,0,0,30,1,300000,9963.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80301,"NSLOCTEXT("""", ""ItemTable_80301_Name"", ""Wooden Signpost"")","NSLOCTEXT("""", ""ItemTable_80301_ShortDesc"", ""A wooden signpost"")","NSLOCTEXT("""", ""ItemTable_80301_LongDesc"", ""In the Western kingdoms of Aquilonia and Nemedia, the practise of using wooden signs to provide warning and information for travellers and merchants has been established for centuries.\nOnce a signpost is placed, it can be used to write a custom message for any travellers to read."")",/Game/UI/Textures/Icons/icon_signpost_large.icon_signpost_large,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Signpost.BP_PL_Signpost_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,0,0,0,16021,1,1,0,0,0,30,1,250,300.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80302,"NSLOCTEXT("""", ""ItemTable_80302_Name"", ""Wall Sign"")","NSLOCTEXT("""", ""ItemTable_80302_ShortDesc"", ""A wall sign"")","NSLOCTEXT("""", ""ItemTable_80302_LongDesc"", ""Designed to be placed on walls and provide information about the location, these signs are a mark of civilization beyond what most people would expect to find in the Exiled Lands.\nOnce a signpost is placed, it can be used to write a custom message for any travellers to read."")",/Game/UI/Textures/Icons/icon_wall_sign.icon_wall_sign,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_WallSign.BP_PL_WallSign_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,0,0,0,16021,1,1,0,0,0,30,1,250,300.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80303,"NSLOCTEXT("""", ""ItemTable_80303_Name"", ""Battle Standard"")","NSLOCTEXT("""", ""ItemTable_80303_ShortDesc"", ""A proud and erect battle-standard"")","NSLOCTEXT("""", ""ItemTable_80303_LongDesc"", ""Placing a battle standard makes the surrounding area of the standard a PvP combat area."")",/Game/UI/Textures/Icons/icon_PvpBanner.icon_PvpBanner,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_BattleStandard.BP_PL_BattleStandard_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16021,15,1,12513,34,1,0,0,0,30,1,300000,7605.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80311,"NSLOCTEXT("""", ""ItemTable_80311_Name"", ""Papyrus Scroll"")","NSLOCTEXT("""", ""ItemTable_80311_ShortDesc"", ""A scroll made from flattened reed stalks"")","NSLOCTEXT("""", ""ItemTable_80311_LongDesc"", ""Made from the pith of flattened reeds, papyrus scrolls are commonly used in Stygia for holding the words of sacred texts.\nThe material used is too brittle to be very good for the creation of long-form texts, but for simple messages a papyrus scroll is cheap and easy to produce.\nThis scroll can be filled in, and then shared with others. If they can read, of course. "")",/Game/UI/Textures/Icons/icon_papyrus_scroll.icon_papyrus_scroll,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PapyrusScroll.BP_PL_PapyrusScroll_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,0.010000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,12001,3,1,0,0,0,0,0,0,30,1,25,4.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80312,"NSLOCTEXT("""", ""ItemTable_80312_Name"", ""Decorative Bowl"")","NSLOCTEXT("""", ""ItemTable_80312_ShortDesc"", ""A finely woven bowl"")","NSLOCTEXT("""", ""ItemTable_80312_LongDesc"", ""<span style=\""italic\"">\'A shell-shaped bowl of gold on a black altar in a deep cavern,\' Conan muttered, frowning as he sought to capture the illusive image.</> - The Hour of the Dragon\n\nBowls are no rare thing among the tools of man - made from clay and metal and carved wood. Some bowls are given a more decorative touch, made from finer materials with artistic flourishes - a show of an artisan\'s skill, the indulgence of the wealthy, or the reverence of a sorcerer or priest who puts the receptacle to mystical purpose."")",/Game/UI/Textures/Icons/icon_WickerBowl.icon_WickerBowl,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_WickerBowl.BP_PL_WickerBowl_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,12001,23,1,0,0,0,0,0,0,30,1,25,11.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80313,"NSLOCTEXT("""", ""ItemTable_80313_Name"", ""Note"")","NSLOCTEXT("""", ""ItemTable_80313_ShortDesc"", ""A scroll made from flattened reed stalks"")","NSLOCTEXT("""", ""ItemTable_80313_LongDesc"", ""Made from the pith of flattened reeds, papyrus scrolls are commonly used in Stygia for holding the words of sacred texts.\nThe material used is too brittle to be very good for the creation of long-form texts, but for simple messages a papyrus scroll is cheap and easy to produce.\nThis scroll can be filled in, and then shared with others. If they can read, of course. "")",/Game/UI/Textures/Icons/icon_scrawled_note.icon_scrawled_note,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PapyrusScroll_Journalpage.BP_PL_PapyrusScroll_Journalpage_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,0.010000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,12001,3,1,0,0,0,0,0,0,30,1,25,4.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80314,"NSLOCTEXT("""", ""ItemTable_80314_Name"", ""Journal"")","NSLOCTEXT("""", ""ItemTable_80314_ShortDesc"", ""A scroll made from flattened reed stalks"")","NSLOCTEXT("""", ""ItemTable_80314_LongDesc"", ""Made from the pith of flattened reeds, papyrus scrolls are commonly used in Stygia for holding the words of sacred texts.\nThe material used is too brittle to be very good for the creation of long-form texts, but for simple messages a papyrus scroll is cheap and easy to produce.\nThis scroll can be filled in, and then shared with others. If they can read, of course. "")",/Game/UI/Textures/Icons/icon_leather_journal.icon_leather_journal,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PapyrusScroll_Journal.BP_PL_PapyrusScroll_Journal_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,0.010000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,80311,8,1,12511,2,1,0,0,0,30,1,25,93.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80315,"NSLOCTEXT("""", ""ItemTable_80315_Name"", ""Note"")","NSLOCTEXT("""", ""ItemTable_80315_ShortDesc"", ""A scroll made from flattened reed stalks"")","NSLOCTEXT("""", ""ItemTable_80315_LongDesc"", ""Made from the pith of flattened reeds, papyrus scrolls are commonly used in Stygia for holding the words of sacred texts.\nThe material used is too brittle to be very good for the creation of long-form texts, but for simple messages a papyrus scroll is cheap and easy to produce.\nThis scroll can be filled in, and then shared with others. If they can read, of course. "")",/Game/UI/Textures/Icons/Icon_note_pinned_dagger.Icon_note_pinned_dagger,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_W_Journalpage_with_dagger.BP_PL_W_Journalpage_with_dagger_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,12001,1,1,0,0,0,0,0,0,30,1,25,9.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80316,"NSLOCTEXT("""", ""ItemTable_80316_Name"", ""Note"")","NSLOCTEXT("""", ""ItemTable_80316_ShortDesc"", ""A scroll made from flattened reed stalks"")","NSLOCTEXT("""", ""ItemTable_80316_LongDesc"", ""Made from the pith of flattened reeds, papyrus scrolls are commonly used in Stygia for holding the words of sacred texts.\nThe material used is too brittle to be very good for the creation of long-form texts, but for simple messages a papyrus scroll is cheap and easy to produce.\nThis scroll can be filled in, and then shared with others. If they can read, of course. "")",/Game/UI/Textures/Icons/Icon_note_pinned_arrow.Icon_note_pinned_arrow,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_W_Journalpage_with_arrow.BP_PL_W_Journalpage_with_arrow_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,80313,1,1,53611,1,1,0,0,0,30,1,25,27.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80317,"NSLOCTEXT("""", ""ItemTable_80317_Name"", ""Decorative Planter (Frost Lotus)"")","NSLOCTEXT("""", ""ItemTable_80317_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80317_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot16.icon_PlantPot16,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot16.BP_PL_PlantPot16_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11081,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80318,"NSLOCTEXT("""", ""ItemTable_80318_Name"", ""Decorative Planter (Yellow Lotus)"")","NSLOCTEXT("""", ""ItemTable_80318_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80318_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot01.icon_PlantPot01,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot01.BP_PL_PlantPot01_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11082,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80319,"NSLOCTEXT("""", ""ItemTable_80319_Name"", ""Decorative Planter (Purple Lotus)"")","NSLOCTEXT("""", ""ItemTable_80319_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80319_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot02.icon_PlantPot02,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot02.BP_PL_PlantPot02_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11085,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80320,"NSLOCTEXT("""", ""ItemTable_80320_Name"", ""Decorative Planter (Black Lotus)"")","NSLOCTEXT("""", ""ItemTable_80320_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80320_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot03.icon_PlantPot03,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot03.BP_PL_PlantPot03_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11088,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80321,"NSLOCTEXT("""", ""ItemTable_80321_Name"", ""Decorative Planter (Golden Lotus)"")","NSLOCTEXT("""", ""ItemTable_80321_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80321_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot04.icon_PlantPot04,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot04.BP_PL_PlantPot04_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11090,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80322,"NSLOCTEXT("""", ""ItemTable_80322_Name"", ""Decorative Planter (Grey Lotus)"")","NSLOCTEXT("""", ""ItemTable_80322_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80322_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot05.icon_PlantPot05,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot05.BP_PL_PlantPot05_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11093,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80323,"NSLOCTEXT("""", ""ItemTable_80323_Name"", ""Decorative Planter (Desert Bush)"")","NSLOCTEXT("""", ""ItemTable_80323_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80323_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot06.icon_PlantPot06,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot06.BP_PL_PlantPot06_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11094,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80324,"NSLOCTEXT("""", ""ItemTable_80324_Name"", ""Decorative Planter (Highland Bush)"")","NSLOCTEXT("""", ""ItemTable_80324_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80324_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot07.icon_PlantPot07,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot07.BP_PL_PlantPot07_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11095,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80325,"NSLOCTEXT("""", ""ItemTable_80325_Name"", ""Decorative Planter (Hops)"")","NSLOCTEXT("""", ""ItemTable_80325_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80325_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot08.icon_PlantPot08,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot08.BP_PL_PlantPot08_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11096,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
80326,"NSLOCTEXT("""", ""ItemTable_80326_Name"", ""Decorative Planter (Leavening)"")","NSLOCTEXT("""", ""ItemTable_80326_ShortDesc"", ""A decorative planter for displaying plants"")","NSLOCTEXT("""", ""ItemTable_80326_LongDesc"", ""This planter is merely for decoration and can be used to ornament the home."")",/Game/UI/Textures/Icons/icon_PlantPot09.icon_PlantPot09,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_PlantPot09.BP_PL_PlantPot09_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,1000,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,10,1,11097,1,1,0,0,0,30,1,25,48.000000,,,,,0,0,0.000000,65,0,None,-1,-1,1.000000,1.000000,True,None,None
